GenestoSearch,CAZyme,Geneid,Chr,Start,End,Strand,Length,n1,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
k141_3680588_2,GH0,3671485_2,k141_3680588,895,3756,+,2862,0,0.000128354314042649,5.71253522020558e-05,0.0011910486396751,0.000483893831575902,0.00117173695519455,0.000430438370619673,0.000449928761821842,0.000185490312807122,0,0.000729677648481972,0.00149607080951872,0.0004485101760105,0.000230642995583017,0.000346596604791459
k141_3681057_1,GH38,3671950_1,k141_3681057,3,896,-,894,0,0.000205453046303167,0.000548633416115046,0.000165780624781157,0.000516369927654822,0.000341011914354974,0.000551192222243178,0.000180046996131727,0,0,0,0.000165152922041293,0,0.000369183586889594,0.000221914873134934
k141_3681329_2,GH23,3672220_2,k141_3681329,369,848,+,480,0,0.000382656298739648,0.00102182973751427,0.000926299240964712,0,0.000952702035729207,0.00076994663544594,0.00100601259088603,0.0016589789851687,0.000424596170022535,0.000791036905286137,0.000307597317301909,0.000297137991606956,0.00137520886116374,0.000826632902427631
k141_3681643_8,GH13_24,3672533_8,k141_3681643,6955,8535,-,1581,0,0.00139411782463022,0.00113752077041437,0.0014061468553544,0.00243324222708945,0.000578490799683769,0.00163631922523615,0.000407241023508575,0.000503674834206815,0.000128909653137772,0.000840570525541247,0.000933881798260065,0.000360850691894596,0.00104380179215464,0.00163130591750424
k141_3682292_3,GH30,3673180_3,k141_3682292,1781,3136,+,1356,0,0.0014899891278358,0.000723419283195946,0.00120227630095715,0,0.000337239658665206,0,0.000237407101094047,0.000195749732763268,0.000150299529211517,0,0.000435536024498278,0,0.00012169989921803,0.000146306708394271
k141_3682698_1,GH5_13,3673585_1,k141_3682698,324,1460,+,1137,0,0.000323087112392315,0.000718965514521916,0.000651749685815101,0.000135337061073999,0.000134065370023459,0.00010834781149635,0.00028313459022298,0,0.00107549425652146,0.000667893956969826,0.000259712774502931,0.000376322522351818,0.000145140776903824,0
k141_3684920_2,GH127,3675801_2,k141_3684920,1230,3308,-,2079,0,0.000530086647604708,0.000550480666674356,0.000998032852217872,0.000444093040234161,0.000439920131938451,0.000237020609276287,0.000387114032086975,0,0.000294092585296994,9.13173916636234e-05,0.000355090698184022,0.000137206576211004,0.000476262809061034,0.000763412781462747
k141_3687788_1,GH27,3678661_1,k141_3687788,33,698,+,666,0,0,0.000490969243250101,0.000445068704367429,0,0,0.000184972164671697,0,0,0,0,0,0,0,0
k141_3695261_1,GH65,3686114_1,k141_3695261,3,1523,-,1521,0,0.000241518768435281,0.000322470923081427,0.00077952861830035,0.00111286037005424,0.000300655474786338,0.000485962373457003,0.000634958637245618,0.000523543663958563,0.000937963925888046,0.000873729126154314,0.000679504921850371,0,0.000433990962102954,0.000260870343961382
k141_3695261_2,GH3,3686114_2,k141_3695261,1705,4398,+,2694,0,0.000477255071924729,0.000424814144772081,0.000770196844751654,0.000971020806792623,0.00101847879098,0.000868833619805366,0.000298741675096073,0.000394115274873038,0.000302607515383544,0.000422825962736465,0.000712474855220457,0.000476479630193783,0.00049005215542583,0.000441852776353299
k141_3695636_1,AA3_2,3686487_1,k141_3695636,1,1281,-,1281,0,0.00272429777088649,0.00331835418271614,0.00161975823556671,0.00228234701825262,0.00321285932423901,0.00269270954472897,0.00251306814272856,0.00145047342965569,0.00397748168639377,0.00340868361996837,0.00380354528185967,0.0027834940665757,0.00193237779086239,0.00201334477406261
k141_3697319_1,GH39,3688165_1,k141_3697319,2,976,-,975,0,0.000565153918138558,0.000335369760004685,0.000152008080568568,0,0.000469022540666687,0.000126350217098821,0.000165089245683861,0,0,0,0,0,0.00101553885132091,0
k141_3708694_3,GH3,3699516_3,k141_3708694,1598,2182,+,585,0,0,0,0.000253346800947614,0.000263039723831003,0,0,0.000275148742806434,0.000453737842097421,0,0.00129811184457212,0,0.000487611063149877,0.00028209412536692,0.000678262894299594
k141_3709007_1,GH109,3699829_1,k141_3709007,2,1261,-,1260,0,0.000583095312365179,0.000908293100012687,0.000470501201759854,0.000122125586064394,0.000241956072566148,0.000195542002652937,0.000510990522354807,0.00021066399811666,0.000647003687653387,0.000150673696244979,0,0.000113195425374079,0,0.000472361658530075
k141_3712542_2,GH25,3703356_2,k141_3712542,358,1155,+,798,0,0.000460338404498825,0.00143414700002003,0.00148579326871533,0.000964149363666271,0.000764071808103625,0.00169812791777551,0.00100853392570028,0.00199576419268415,0.00229856573245282,0.00118952918088141,0.000925104713689951,0.00178729619011703,0.00124078994992217,0.00174027979458449
k141_3716540_1,GH43_2,3707344_1,k141_3716540,3,773,+,771,0,0.000476459204656372,0.000212052863816192,0.000576684352351572,0,0.000197707296649382,0.000319562805891959,0,0,0,0,0.000383000550726112,0.000369977265814109,0,0
k141_3716728_1,GH103,3707531_1,k141_3716728,1,732,-,732,0,0.000250922163107966,0.000446701524596404,0.000202469779445839,0,0,0.000168294346545561,0,0.000362618357413923,0,0.000518712724777795,0.000201703158886498,0.000584533753980898,0.000225444075600613,0.000542054362247627
k141_3718646_1,GH25,3709446_1,k141_3718646,1,882,-,882,0,0,0,0,0.000523395368847404,0.000345651532237354,0.000139672859037812,0.000364993230253433,0.000601897137476171,0.000231072745590495,0.000645744412478479,0.00066959960228987,0.000485123251603194,0.000561309739250505,0.000224934123109559
k141_3720484_3,GH15,3711280_3,k141_3720484,2125,3750,+,1626,0,0.000338883807001903,0.000402196206647684,0.000455743783992478,0.000567816378011575,0.000468734088919659,0.000681871559066515,0.000197985257738947,0.00114271615214572,0.00012534204281108,0.000700549288814291,0.000817232724934961,8.77160122824963e-05,0.000507457144340862,0.00036603670956205
k141_3720889_1,GH43,3711685_1,k141_3720889,8,1012,-,1005,0,0.000548283651925466,0.000488038083588907,0.00103229368147311,0.000153112675065808,0.000303347911873976,0.000245157137654429,0.00144145087649341,0,0.000202792200607778,0.000377808671181439,0.000293824303094361,0.0005676666108312,0.00098522425874417,0.000987024361107619
k141_3720968_3,AA12,3711764_3,k141_3720968,1288,3021,+,1734,0,0.00127110742833932,0.00160287017649298,0.0012820750739996,0.00124238485477273,0.000263723746914659,0.000923580739173907,0.00092826998005631,0.000918465874141839,0.000352605815935669,0.000985374691705915,0.00059603632418363,0.00049351638744408,0.000666191143816343,0.000800890009272445
k141_3722348_1,GH103,3713143_1,k141_3722348,86,1318,-,1233,0,0.000446897867141195,0.000132597532848568,0.000360603110837844,0.000249599737941828,0.000370881571086796,0,0.000652725119796286,0.00021527707836739,0.00049587873871245,0.000307946240500686,0.000838221399946808,0.000231348314633153,0.000133840278458758,0.000160901781494429
k141_3725136_1,GH35,3715926_1,k141_3725136,201,680,+,480,0,0,0.000340609912504758,0,0,0,0,0.000335337530295342,0,0,0,0.000615194634603818,0.000594275983213913,0,0.000413316451213815
k141_3726416_1,GH89,3717204_1,k141_3726416,204,1481,+,1278,0,0,0.00012792860563559,0.00011596860606757,0.000602027536937155,0.000119274120279087,0.000192787889939515,0,0.000623090698654909,0.000318945479829134,0.000445654594527401,0.000231059017691575,0.000111601123608247,0,0
k141_3726464_2,GH33,3717252_2,k141_3726464,1181,2008,+,828,0,0.000443659476799592,0.000987275108709443,0.00107397013445184,0,0,0,0.000194398568287155,0,0.000246142707259441,0,0,0.000689015632711783,0,0.000958414959336383
k141_3726746_1,GH0,3717533_1,k141_3726746,3,1316,-,1314,0,0.000838698736963613,0.00186635568495758,0.000451165535934107,0.000936853810904943,0.00104405702545667,0.000937530149705863,0.00097998182369415,0.00242407888243828,0.00170613986127777,0.000433444879608842,0.00112364316822615,0.00119397914435672,0.000376769551003764,0.00120786542820476
k141_3727973_2,GH54,3718753_2,k141_3727973,239,1777,-,1539,0,0,0,0,0.000199971719871523,0.000198092690989829,0.000320185735338143,0.000522943517029773,0,0,0,0.000479683925617012,0.00037069846906131,0,0.000644548072068328
k141_3730390_14,GH23,3721166_14,k141_3730390,13485,15026,-,1542,0,0.000238229602328186,0.000318079295724287,9.6114058725262e-05,0.000698539344415018,0.000691975538272835,0.000559234910310929,0.000521926117191194,0.00120496528105638,0.000660850070073985,0.000123118584480333,0.00114900165217834,0.0010174374809888,0.00117722159321409,0.0014152469924831
k141_3735046_1,GH37,3725813_1,k141_3735046,3,1298,-,1296,0,0.000992071885621311,0.00126151819446207,0.000800505516883085,0.00035619962602115,0.000117617535275211,0.000190110280357022,0.000248398170589142,0,0,0,0.00011392493233404,0,0.000127334153811457,0.000153080167116228
k141_3738953_1,GH33,3729716_1,k141_3738953,2,1090,+,1089,0,0.000168663933328771,0.000150131090911188,0.000272190777877601,0.000282604661967193,0.000139974587434962,0.000113123472609137,0.000147807175887754,0.000243743468895309,0.000187149827007178,0.000348666404533835,0.000406740254283516,0.000523879654623835,0.0007576908325971,0.000546534150365376
k141_3739278_2,GH127,3730041_2,k141_3739278,935,1687,+,753,0,0.000487848667715886,0,0,0.00102176785153477,0.000607300102456865,0,0.000427521950974141,0,0,0,0.000588233913565403,0.00132587470358483,0.000438313581247406,0
k141_3740357_2,GH97,3731117_2,k141_3740357,632,2671,-,2040,0,0.00018007355234807,8.01435088246489e-05,0.000217952762579932,0.000905166108477276,0.000523052098047408,0.000724655656890296,0.000236708844914359,0.000520463995347042,0.000299714943545319,0.000930631653277809,0.00028950335746062,0.000419488929327468,0.000485367833351907,0.000194501859394737
k141_3743025_1,GH5_13,3733779_1,k141_3743025,3,512,-,510,0,0.00036014710469614,0,0.00029060368343991,0,0.000298886913169947,0.000241551885630099,0.000315611793219145,0,0.000399619924727092,0.000372252661311123,0,0.00111863714487325,0,0
k141_374334_1,GH23,373455_1,k141_374334,3,749,-,747,0,0.000245883565455196,0.000437731614463946,0,0,0.000612178014926398,0.000329829883992906,0.000646433793340418,0,0.000818498641007296,0.000762445209914349,0.000790611578607316,0.000763728171198603,0.000662751258392162,0.000265584868249841
k141_3743682_3,GH23,3734435_3,k141_3743682,1601,2263,+,663,0,0.000554072468763292,0.000739786235304451,0.000223541294953777,0.000232093873968532,0.000229913010130729,0,0,0,0.000307399942097763,0.000286348201008557,0.00066808467106297,0.00021512252786024,0,0
k141_3743771_1,GH16,3734523_1,k141_3743771,3,419,-,417,0,0,0,0,0,0.000365545145603533,0,0,0,0,0.000910546078027208,0,0,0,0.000475759943843241
k141_3747021_7,GH106,3737761_7,k141_3747021,5958,8087,-,2130,0,8.62324053497799e-05,0.000230271490144062,0.000139162327281084,0.000939162957621962,0.000500951305172165,5.78363669818546e-05,0.000604552167293011,0.000124618139730982,0.000669785507641182,0.000623916432338362,0.00027727082122989,0.000669606741649479,0.00100719522226077,0.000465708677424017
k141_3748660_2,GH130,3739396_2,k141_3748660,588,1676,-,1089,0,0.000337327866657541,0.000150131090911188,0.000680476944694004,0,0.000419923762304885,0,0.000443421527663262,0,0,0.000174333202266917,0.000271160169522344,0.000130969913655959,0.00015153816651942,0.000182178050121792
k141_3749235_2,GH43_5,3739970_2,k141_3749235,155,1177,+,1023,0,0.000359090954828996,0.000958901806465007,0.000289751473224543,0.000300837220803787,0.000298010411958305,0,0.000157343122719222,0.000259468853985329,0.00119534405636843,0.000742322022555906,0.000144327187003828,0.000418258756514191,0.000645259289695595,0.000193931472710295
k141_3751831_2,GH8,3742562_2,k141_3751831,170,1735,+,1566,0,0,0,0,0.00049130982899469,0.000194677299765866,0.000314665291625416,0.000719498149292687,0,0,0.000121231709622397,0.000565696215727648,0.00036430711614646,0.000105379989361206,0.000633435174274047
k141_3751916_1,GH16,3742647_1,k141_3751916,1,405,-,405,0,0,0,0,0,0.000376376112880675,0,0.000794874145885255,0,0,0,0.000364559783468929,0,0,0.000979713069543858
k141_3753489_1,GH3,3744219_1,k141_3753489,2,622,+,621,0,0.000295772984533062,0.000263273362322518,0.000238660029878187,0,0,0.000198375944720371,0,0,0,0,0,0.000229671877570594,0,0
k141_3753965_1,GH10,3744694_1,k141_3753965,2,493,-,492,0,0.000373323218282584,0.000664604707326357,0,0,0,0,0.000327158566141797,0,0,0,0,0,0,0
k141_3756054_11,GH29,3746776_11,k141_3756054,12952,14517,+,1566,0,0.000469157147880029,0.000835212045988678,0.00037856418532402,0.000196523931597876,0.000486693249414665,0.000157332645812708,0.000102785449898955,0.00101699861159767,0.000780866519581674,0.000606158548111983,0.000471413513106374,0.00054646067421969,0.000316139968083618,0.000760122209128856
k141_3757091_1,GH30_1,3747810_1,k141_3757091,2,715,+,714,0,0,0.000228981453784711,0,0,0.000213490652264248,0,0,0.000371759996676459,0,0,0.000206788112471871,0.00019975663301308,0,0
k141_3757140_2,GH3,3747859_2,k141_3757140,180,923,+,744,0,0,0,0,0.000206825589302603,0,0,0,0,0.000547866025835529,0.00153103917152156,0,0,0.000887231523331443,0
k141_3757444_1,GH74,3748163_1,k141_3757444,1,561,+,561,0,0,0,0.000264185166763554,0,0.000271715375609043,0,0,0,0,0.000338411510282839,0.000789554611256237,0.00025423571474392,0.00058832464648716,0
k141_3758411_4,GH103,3749125_4,k141_3758411,1576,2415,-,840,0,0.00109330371068471,0.000973171178585022,0.000176437950659945,0.000915941895482957,0.000362934108849222,0.000586626007958811,0,0.00157997998587495,0.0012131319143501,0.000226010544367468,0,0.000848965690305589,0.000392916817475353,0.000236180829265037
k141_3759850_5,GH3,3750554_5,k141_3759850,3879,4580,+,702,0,0,0.00023289566666992,0,0.000219199769859169,0.000217140065123466,0.000175486412637251,0.000458581238010724,0,0,0.00108175987047677,0.000210322952001305,0.000203171276312449,0,0.000847828617874493
k141_3762273_1,GH51,3752973_1,k141_3762273,2,985,-,984,0,0.000186661609141292,0.000498453530494767,0.00015061776275849,0.000469140970857125,0,0,0.000327158566141797,0,0,0,0,0,0,0.00020161778107991
k141_3763940_2,GH146,3754636_2,k141_3763940,457,1389,+,933,0,0.000393729953687098,0.00017523339550084,0.00031770177610794,0.000329856888405438,0.000326757397034669,0.000396114024666721,0,0,0.000436883518994248,0.000203482162131482,0.0001582494236923,0,0.000530627213310767,0
k141_3769990_1,GH3,3760668_1,k141_3769990,2,796,+,795,0,0.000462075530553538,0.000205651267927401,0,0.000193557532630361,0.000191738774486381,0.000154957813423082,0,0.000667765126105639,0.000512719903423439,0.00047760718809729,0,0.0016146366336378,0.00041515739204943,0
k141_3771628_2,GH105,3762305_2,k141_3771628,330,1274,+,945,0,0.000194365104121726,0.000173008209526226,0.000313667467839903,0.000488502344257577,0.000645216193509728,0.000130361335101958,0.00102198104470961,0,0.000647003687653387,0.000401796523319943,0.000937439443205817,0.00030185446766421,0.000523889089967138,0.000419877029804511
k141_3772157_2,GH3,3762834_2,k141_3772157,825,3137,+,2313,0,0.000238229602328186,0.000494790015571114,0.000320380195750873,0.000798330679331449,0.000922634051030447,0.000639125611783919,0.000487131042711781,0.000459034392783383,0.000969246769441844,0.000574553394241552,0.000829834526573243,0.000678291653992533,0.00042808057935058,0.00042886272499488
k141_3777860_7,GH2,3768517_7,k141_3777860,4966,7635,+,2670,0,0.00192618002062205,0.000979731883159753,0.00183178276864932,0.000691587588499492,0.000970542897821515,0.000553669490657754,0.000482283189638245,0.000596486826128071,0.000610655165875107,0.000782148850170563,0.000829475911825372,0.000587598724975554,0.000741685677931004,0.000520128567819633
k141_3782175_2,GH73,3772820_2,k141_3782175,441,1265,+,825,0,0,0,0,0.000373038153796695,0.000369532910828299,0.000149322983844061,0.000585316416515506,0,0,0,0.000536897135654241,0,0,0.000240475026160765
k141_3784007_1,GH10,3774649_1,k141_3784007,3,512,-,510,0,0,0,0,0.000301722036159092,0.000597773826339895,0,0,0,0.000399619924727092,0,0,0,0,0.000389003718789473
k141_3788601_2,GH5_13,3779232_2,k141_3788601,469,1161,+,693,0,0.00132521661901177,0,0,0.000222046520117081,0.000219960065969225,0,0.000696805257756555,0,0,0,0,0.000205809864316507,0,0
k141_378970_1,GH125,378081_1,k141_378970,67,1494,+,1428,0,0.000900367761740349,0,0.000311361089399903,0,0.000106745326132124,0.000172537061164356,0,0,0,0.000398842137119061,0.000103394056235936,9.98783165065399e-05,0.000231127539691384,0.000138929899567669
k141_3791264_19,GH23,3781889_19,k141_3791264,19945,21093,+,1149,0,0.000959138503368309,0.00042687404178142,0.000773931480701587,0.00107138895346309,0.000397995628503063,0.000214432483326981,0.00014008878550197,0.000693046051245409,0.000532130970263229,0.000826148203954191,0.000899501293415504,0.000620653768369622,0.00100537462434947,0.000172664836016215
